0.31345005874472104,0.9985088849797766,40,3,400,70
0.23089803466670766,0.9984030956111429,40,3,400,75
0.15785846623981173,0.9980492277178975,40,3,400,80
0.13955864264367024,0.9979680232534764,40,3,400,85
0.13621389049603763,0.9980142266327958,40,3,400,90
0.3169432958825525,0.9985267830865776,40,3,450,70
0.23199269994637972,0.9984275193153119,40,3,450,75
0.152130274645297,0.9977773157802847,40,3,450,80
0.14045020082817555,0.9978975293817021,40,3,450,85
0.12801659025546344,0.9980001288299915,40,3,450,90
0.4085823760312567,0.9983548914342606,40,4,400,70
0.32501278040294657,0.9980588142988183,40,4,400,75
0.28020225111347463,0.9978272614557403,40,4,400,80
0.26120909791501656,0.9977446720721724,40,4,400,85
0.24329677562711852,0.9975489808435613,40,4,400,90
0.4132245505354686,0.9983593722105615,40,4,450,70
0.32911795224597,0.9980917699373293,40,4,450,75
0.2798134657164068,0.9978276086176116,40,4,450,80
0.25780806536017337,0.9978113142715543,40,4,450,85
0.24386527811062725,0.997737862646666,40,4,450,90
0.44169959843446255,0.9982799110613998,40,5,400,70
0.3481367075180719,0.9979215076073842,40,5,400,75
0.30969457665670713,0.9977752397451898,40,5,400,80
0.27279580859940045,0.997611806168514,40,5,400,85
0.25616074584447357,0.9976946928626751,40,5,400,90
0.43599203042068496,0.9982828137137942,40,5,450,70
0.3474444732050863,0.9979368810750087,40,5,450,75
0.3042549774301308,0.9977615825290403,40,5,450,80
0.2620786311069967,0.997863434602261,40,5,450,85
0.24354130612466557,0.997846717840577,40,5,450,90
0.3165023043092672,0.9984847462690091,45,3,400,70
0.23779667822674536,0.998249700010805,45,3,400,75
0.15770655675220907,0.9979864173126329,45,3,400,80
0.13732282174730567,0.9982008318444973,45,3,400,85
0.13168100335313887,0.998320890488669,45,3,400,90
0.3206086592801625,0.9984651806753605,45,3,450,70
0.2460248058600309,0.9984372414765612,45,3,450,75
0.15748946383854368,0.9980462788057185,45,3,450,80
0.13882682742479507,0.9982924776198537,45,3,450,85
0.1328627592703,0.9983172624244683,45,3,450,90
0.4441098266983125,0.9984601692736206,45,4,400,70
0.3381239923754802,0.9981013510633101,45,4,400,75
0.28704018632680073,0.9978114081630267,45,4,400,80
0.2578934294301697,0.9976837126745133,45,4,400,85
0.23791190536741674,0.9974708446501076,45,4,400,90
0.4395846692055468,0.9984287225759646,45,4,450,70
0.3424284237874594,0.9981122649301898,45,4,450,75
0.2825738004955095,0.9978762457269476,45,4,450,80
0.2606359220010878,0.9978172360906896,45,4,450,85
0.2508118420832492,0.9978793744614662,45,4,450,90
0.45180496476031584,0.9983084538362879,45,5,400,70
0.3517641442213427,0.9979796298964713,45,5,400,75
0.30751443481358026,0.9977304099096329,45,5,400,80
0.268130317101084,0.9975370744837465,45,5,400,85
0.2526777967829859,0.9977441393653484,45,5,400,90
0.4615270415644518,0.9983941541716277,45,5,450,70
0.3604872481158688,0.9979984155845802,45,5,450,75
0.3072108250259933,0.9977815726090655,45,5,450,80
0.2712641042804447,0.9976813001557495,45,5,450,85
0.2517215813822353,0.9976348673233822,45,5,450,90
0.3288287734033369,0.9983057416475416,50,3,400,70
0.2498344152707059,0.9983423473428492,50,3,400,75
0.16317930616100138,0.9983953588218498,50,3,400,80
0.1355624048758642,0.9985522152655081,50,3,400,85
0.12949881686170697,0.9985010361470075,50,3,400,90
0.3349946929695006,0.9985170141348145,50,3,450,70
0.25428456648642056,0.9984421295393312,50,3,450,75
0.16587782717837787,0.9983695773278893,50,3,450,80
0.13756330992045163,0.9985866625661374,50,3,450,85
0.12910203242738827,0.9984808628737414,50,3,450,90
0.4635299059442891,0.9984944130694638,50,4,400,70
0.35084314809926254,0.9980701706325759,50,4,400,75
0.29101853338701533,0.9978458921026162,50,4,400,80
0.2448921811477215,0.9976284317354368,50,4,400,85
0.2236091076230104,0.9974731106054908,50,4,400,90
0.47098602438012316,0.9985507580937867,50,4,450,70
0.3650520482420794,0.9981698437590625,50,4,450,75
0.2885878387806932,0.997780465502327,50,4,450,80
0.25603411539992094,0.9978441323456372,50,4,450,85
0.24416385676482516,0.9979467738073381,50,4,450,90
0.46463943193120344,0.9983890178470228,50,5,400,70
0.36659998554159756,0.9980611370422711,50,5,400,75
0.3108891386557999,0.9977951891955726,50,5,400,80
0.26334856612185314,0.9975871228202697,50,5,400,85
0.2468063529804955,0.9976754068765818,50,5,400,90
0.47547775303338397,0.9984215836889052,50,5,450,70
0.37348201031983763,0.998055436229966,50,5,450,75
0.31601930906197395,0.9977655509206586,50,5,450,80
0.2691618021386603,0.9976176837366132,50,5,450,85
0.24851026429568973,0.9976052696084848,50,5,450,90
0.33959142672584197,0.9986254258327478,55,3,400,70
0.254905478763328,0.9983745123609745,55,3,400,75
0.1673978336429459,0.9982592419427759,55,3,400,80
0.13429871927050058,0.9985180223043166,55,3,400,85
0.12579951197595435,0.9984323479962336,55,3,400,90
0.34484186085661755,0.9985564432290326,55,3,450,70
0.2654574854977967,0.9985318280017614,55,3,450,75
0.17457848508691898,0.9984045097289331,55,3,450,80
0.13526354648348404,0.9985024049867106,55,3,450,85
0.12647297834287083,0.9984095332757533,55,3,450,90
0.4860058682650858,0.9985439913700258,55,4,400,70
0.36413499237809877,0.9981024772040283,55,4,400,75
0.29782159600963937,0.9978424735130785,55,4,400,80
0.2517465433472328,0.9976502187191093,55,4,400,85
0.23530312639409234,0.9976204180796081,55,4,400,90
0.49531232140937764,0.9986035538169316,55,4,450,70
0.3843129726339828,0.9982337327398643,55,4,450,75
0.30085870938887377,0.9979041715382582,55,4,450,80
0.25662845202223283,0.9978449949703501,55,4,450,85
0.24311720352062832,0.9977760855372375,55,4,450,90
0.47715595614335676,0.9984197041896907,55,5,400,70
0.3864516188306532,0.99809217612229,55,5,400,75
0.30793937241951314,0.9977746300363572,55,5,400,80
0.2596916247700703,0.9976490526774817,55,5,400,85
0.23330127975326806,0.9974531492378444,55,5,400,90
0.4770258592920868,0.9984000858665858,55,5,450,70
0.374253761857935,0.9980578342259547,55,5,450,75
0.31235402800746925,0.9977331042531552,55,5,450,80
0.25918098742617474,0.9975477320975947,55,5,450,85
0.2286521144075198,0.9974861337623123,55,5,450,90
0.9905896266561363,0.8499788094325388,55,4,450,40
0.9836287740131112,0.8825999423115516,55,4,450,45
0.9566163479594155,0.9340779307435625,55,4,450,50
0.8636998534799124,0.984502873820249,55,4,450,55
0.6987752424834608,0.9988265989321095,55,4,450,60
0.603063846251694,0.9987873794059507,55,4,450,65
0.49531232140937764,0.9986035538169316,55,4,450,70
0.9912140296836291,0.8449881427841025,60,4,450,40
0.9844556356813681,0.8829876217495275,60,4,450,45
0.9580356738702414,0.9361623700013842,60,4,450,50
0.8679822988464385,0.9856998476526421,60,4,450,55
0.7068187917795186,0.998852540418124,60,4,450,60
0.6079294043691379,0.9987904229535326,60,4,450,65
0.5014068505270615,0.9985882950178359,60,4,450,70
0.991945186823945,0.8370411623867531,65,4,450,40
0.9845484610085373,0.8838713147818877,65,4,450,45
0.9575337915711644,0.941877706931164,65,4,450,50
0.8678733658069702,0.9871745650229035,65,4,450,55
0.719499667767777,0.9988570557282981,65,4,450,60
0.6159023744877999,0.9988067928788813,65,4,450,65
0.5189700865576841,0.9986261621194733,65,4,450,70
0.9926626439789299,0.8321043693799781,70,4,450,40
0.9848878080063391,0.8830866847775389,70,4,450,45
0.957519775219341,0.9500253091396451,70,4,450,50
0.8720775452285077,0.9900575269506875,70,4,450,55
0.7228024245831906,0.9988621242960973,70,4,450,60
0.6255812593162553,0.9987723218220224,70,4,450,65
0.5332536240395126,0.9986645047098813,70,4,450,70
